step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
64,CASH_OUT,1814483.97,C1694539503,1814483.97,0,C1906797318,0,1814483.97,1
60,TRANSFER,89014.32,C1517105060,89014.32,0,C621322132,0,0,1
5,TRANSFER,120074.73,C1409933277,120074.73,0,C162114152,0,0,1
19,TRANSFER,1861008.32,C1990303942,1861008.32,0,C1308678191,0,0,1
84,TRANSFER,1.00E+07,C792651637,1.48E+07,4830219.15,C397396936,0,0,1
56,CASH_OUT,4243468.19,C175411270,4243468.19,0,C1082242132,698483.22,4941951.41,1
41,TRANSFER,581889.94,C518343264,581889.94,0,C596058183,0,0,1
87,TRANSFER,114339.1,C702109004,114339.1,0,C1385287774,0,0,1
87,CASH_OUT,114339.1,C183849466,114339.1,0,C1798936808,41413.23,155752.33,1
36,CASH_OUT,886592.76,C1385592810,886592.76,0,C1755092826,112531.06,999123.82,1
64,CASH_OUT,31574.65,C568731351,31574.65,0,C329030670,199385.83,230960.48,1
14,TRANSFER,2093951.47,C1374377088,2093951.47,0,C207611232,0,0,1
12,CASH_OUT,2066467.64,C684252268,2066467.64,0,C2027569559,194510.24,3098566.67,1
16,CASH_OUT,31074,C2073757635,31074,0,C1899325653,0,31074,1
38,CASH_OUT,7567170.36,C1891733615,7567170.36,0,C1599314459,345425.4,7912595.75,1
45,CASH_OUT,7335355.57,C1223916377,7335355.57,0,C542934513,702100.11,8037455.68,1
72,CASH_OUT,8594065.09,C1456711816,8594065.09,0,C1231373551,5844.51,8599909.6,1
48,TRANSFER,561374.78,C796147836,561374.78,0,C723898004,0,0,1
85,CASH_OUT,1440705.58,C1733056191,1440705.58,0,C1061971573,0,1440705.58,1
25,CASH_OUT,249159.26,C1962232117,249159.26,0,C750661006,285997.41,535156.67,1
61,TRANSFER,55062.46,C960647528,55062.46,0,C1203056408,0,0,1
93,TRANSFER,38150.22,C1961802855,38150.22,0,C315895571,0,0,1
44,TRANSFER,387952.42,C374179954,387952.42,0,C1213274351,0,0,1
72,CASH_OUT,2947783.87,C1092143469,2947783.87,0,C528593406,353246.54,3301030.4,1
61,CASH_OUT,1372301.24,C1024969195,1372301.24,0,C1809017437,0,1372301.24,1
22,TRANSFER,37100.29,C362085592,37100.29,0,C1652057111,0,0,1
14,CASH_OUT,2927005.15,C2010427735,2927005.15,0,C1887744176,0,2994420.07,1
57,TRANSFER,157610.11,C207792334,157610.11,0,C912468991,0,0,1
34,TRANSFER,428239.03,C711340026,428239.03,0,C674486348,0,0,1
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1
28,TRANSFER,3832058.34,C1279307827,3832058.34,0,C1124913173,0,0,1
61,CASH_OUT,332138.32,C520847673,332138.32,0,C362089456,52021.34,384159.66,1
72,TRANSFER,622235.32,C2071698582,622235.32,0,C1036746993,0,0,1
18,TRANSFER,11481,C370107492,11481,0,C1680789799,0,263492.28,1
81,TRANSFER,82527.13,C538871976,82527.13,0,C1208558259,0,0,1
15,TRANSFER,248056.41,C1474711983,248056.41,0,C1009564356,0,0,1
55,TRANSFER,167715.53,C5594712,167715.53,0,C69798076,0,0,1
55,TRANSFER,309254.05,C1323797959,309254.05,0,C986375360,0,0,1
83,CASH_OUT,1534926.96,C341046619,1534926.96,0,C1149435896,0,1534926.96,1
67,CASH_OUT,42513.08,C263309564,42513.08,0,C1511183581,0,42513.08,1
45,TRANSFER,357836.57,C353840221,357836.57,0,C1679122685,0,0,1
84,CASH_OUT,296349.8,C1518895613,296349.8,0,C315643365,0,296349.8,1
35,TRANSFER,3606943.31,C1054903406,3606943.31,0,C755069790,0,0,1
58,TRANSFER,1789155.73,C1979185568,1789155.73,0,C1873285106,0,0,1
46,CASH_OUT,736370.54,C533706573,736370.54,0,C1063608678,556478.62,1292849.15,1
73,TRANSFER,400157.86,C1591659035,400157.86,0,C1490141777,0,0,1
37,CASH_OUT,503793.25,C1260832016,503793.25,0,C930580526,1.01E+07,1.06E+07,1
39,TRANSFER,2070814.27,C511306069,2070814.27,0,C1776402146,0,0,1
15,TRANSFER,164500.81,C1761347420,164500.81,0,C383804904,0,0,1
22,TRANSFER,489767.32,C869780206,489767.32,0,C926230389,0,0,1
86,CASH_OUT,372344.58,C2134607507,372344.58,0,C950019767,0,372344.58,1
41,CASH_OUT,1270564.34,C1805103048,1270564.34,0,C1167029703,0,1270564.34,1
84,TRANSFER,296349.8,C1660861590,296349.8,0,C852926396,0,0,1
66,CASH_OUT,272791.44,C1671353324,272791.44,0,C1524911570,715267.02,988058.46,1
68,TRANSFER,3512572.72,C1585059557,3512572.72,0,C1250942546,0,0,1
8,CASH_OUT,222,C1737727444,222,0,C588779235,24708,171647.35,1
65,TRANSFER,1282971.57,C1175896731,1282971.57,0,C1714931087,0,0,1
69,CASH_OUT,2960254.17,C262990065,2960254.17,0,C1242379975,620822.89,3581077.07,1
34,CASH_OUT,865948.49,C2109818783,865948.49,0,C197117096,0,865948.49,1
7,TRANSFER,262434.54,C2101686389,262434.54,0,C612008977,0,0,1
9,TRANSFER,21922,C102617052,21922,0,C760675871,0,0,1
72,TRANSFER,3786438.03,C1659791860,3786438.03,0,C199886377,0,0,1
59,TRANSFER,44733.5,C521758644,44733.5,0,C1703221504,0,0,1
69,TRANSFER,582571.87,C1164571434,582571.87,0,C895361185,0,0,1
22,CASH_OUT,235512.2,C1956707614,235512.2,0,C1481851679,8490637.21,9272647.09,1
6,CASH_OUT,30521.02,C1813769162,30521.02,0,C1249547869,0,30521.02,1
36,TRANSFER,2352524.18,C1498028072,2352524.18,0,C70360442,0,0,1
66,CASH_OUT,126715.84,C935524807,126715.84,0,C1309332634,273157.93,399873.77,1
70,TRANSFER,266766.78,C2105673103,266766.78,0,C98079296,0,0,1
66,TRANSFER,7169129.94,C1016521533,7169129.94,0,C475877892,0,0,1
9,TRANSFER,994453.2,C1121789613,1437370.87,442917.67,C254839817,194812.76,665743.67,1
9,TRANSFER,361559.69,C1287719145,361559.69,0,C352239275,0,141302.12,1
38,CASH_OUT,577418.98,C1907944035,0,0,C541373010,0,577418.98,1
58,TRANSFER,109525.67,C1677074645,109525.67,0,C408634115,0,0,1
20,CASH_OUT,448025.06,C348303891,448025.06,0,C1432596631,71679.93,519704.99,1
74,CASH_OUT,1311150.9,C605093641,1311150.9,0,C721605153,0,1311150.9,1
64,TRANSFER,841052.98,C1837436553,841052.98,0,C611839321,0,0,1
26,TRANSFER,78741.64,C1482114822,78741.64,0,C2123466960,0,0,1
34,CASH_OUT,989311.12,C1177633466,989311.12,0,C1609979141,1009370.24,1998681.36,1
74,CASH_OUT,455074.13,C695129655,455074.13,0,C1013511446,9237170.74,9692244.86,1
92,CASH_OUT,101903.69,C612571830,101903.69,0,C544677509,280117.63,382021.32,1
36,TRANSFER,1684039.12,C397247453,1684039.12,0,C227472046,0,0,1
90,CASH_OUT,1182557.97,C1336389651,1182557.97,0,C4347362,141273.74,1323831.71,1
87,CASH_OUT,1083860.21,C202343880,1083860.21,0,C1389958255,0,1083860.21,1
62,CASH_OUT,407833.62,C162879753,407833.62,0,C1818870755,0,407833.62,1
92,CASH_OUT,19742.71,C931340371,19742.71,0,C781083195,2098671.68,2118414.39,1
10,TRANSFER,2662734.59,C1182702586,2662734.59,0,C2143409210,0,0,1
44,TRANSFER,534255.94,C967325382,534255.94,0,C1259079602,0,0,1
32,TRANSFER,1164448.96,C107615831,1164448.96,0,C144473930,0,0,1
94,CASH_OUT,363378.75,C1736832400,363378.75,0,C2124923090,3609871.44,3973250.18,1
74,TRANSFER,2451423.58,C554032564,2451423.58,0,C1773822709,0,0,1
88,CASH_OUT,4022408.76,C987446721,4022408.76,0,C1981613973,4542879.5,8565288.26,1
15,CASH_OUT,59385.67,C1765315298,59385.67,0,C721356209,74371,133756.67,1
21,TRANSFER,158299.34,C278180302,158299.34,0,C1551346623,0,0,1
26,CASH_OUT,331829.94,C1357985676,331829.94,0,C255246845,792855.99,1124685.94,1
19,CASH_OUT,143660.11,C681501417,143660.11,0,C447183071,0,143660.11,1
30,CASH_OUT,19016.22,C1257554854,19016.22,0,C1044117371,9347999.52,9367015.74,1
71,TRANSFER,386996.34,C436643721,386996.34,0,C295403005,0,0,1
8,CASH_OUT,181728.11,C2102265902,0,0,C789014007,11397,184477.77,1
43,TRANSFER,29988,C158964639,29988,0,C1661087818,0,0,1
14,TRANSFER,1561891.66,C736093511,1561891.66,0,C1224081716,0,0,1
54,CASH_OUT,1350574.58,C414078193,1350574.58,0,C907833742,2925591.98,4276166.57,1
51,TRANSFER,339275.64,C427722942,339275.64,0,C2116826462,0,0,1
69,CASH_OUT,353313.55,C1330110958,353313.55,0,C857281092,2808260.05,3161573.6,1
36,CASH_OUT,103056,C1859440956,103056,0,C1389963224,444182.13,547238.13,1
46,CASH_OUT,9977761.05,C840795008,9977761.05,0,C1214752539,0,9977761.05,1
56,CASH_OUT,530733.43,C1486070505,530733.43,0,C1428831661,233066.99,763800.42,1
65,TRANSFER,174923.28,C2041556759,174923.28,0,C1497527382,0,0,1
48,CASH_OUT,1215297.01,C274359236,1215297.01,0,C1653022223,2497294.92,3712591.93,1
6,CASH_OUT,17246,C1484518113,17246,0,C978609035,0,17246,1
91,CASH_OUT,737285.03,C830817076,737285.03,0,C235145980,0,737285.03,1
81,TRANSFER,1980800.05,C1249942022,1980800.05,0,C1969956684,0,0,1
80,TRANSFER,972920.87,C279538198,972920.87,0,C1842012952,0,0,1
53,CASH_OUT,99139.27,C457849577,99139.27,0,C253226648,28766.55,127905.82,1
47,TRANSFER,2249574.01,C853837808,2249574.01,0,C1750636426,0,0,1
58,CASH_OUT,1789155.73,C853148295,1789155.73,0,C439525493,2031388.61,3820544.34,1
12,CASH_OUT,222048.71,C265790428,0,0,C1700442291,2979,225027.71,1
91,CASH_OUT,482679.6,C1126237876,482679.6,0,C842293503,0,482679.6,1
17,TRANSFER,305627,C1711670940,305627,0,C385061535,0,0,1
37,TRANSFER,5979556.06,C899260948,5979556.06,0,C1414206737,0,0,1
9,CASH_OUT,556218.01,C589143360,556218.01,0,C1992550266,0,582265.81,1
40,TRANSFER,6188772.44,C979937832,6188772.44,0,C1787596520,0,0,1
30,TRANSFER,19016.22,C182136548,19016.22,0,C717672329,0,0,1
66,TRANSFER,150405.2,C1433490225,150405.2,0,C1414864266,0,0,1
21,CASH_OUT,158299.34,C179332971,158299.34,0,C631110333,36152.54,271369.74,1
64,TRANSFER,3097121.75,C941791959,3097121.75,0,C1945517835,0,0,1
32,CASH_OUT,2023920.09,C706467919,2023920.09,0,C338077337,1530400.88,3554320.97,1
11,CASH_OUT,313418.28,C2021456831,313418.28,0,C157591472,688164.64,1029922.17,1
64,TRANSFER,104957.85,C1844789908,104957.85,0,C2049190094,0,0,1
31,CASH_OUT,120406.39,C1938001564,120406.39,0,C878440089,0,120406.39,1
78,TRANSFER,1735647.47,C32677445,1735647.47,0,C154560289,0,0,1
29,CASH_OUT,268641.82,C2038670336,268641.82,0,C1068543577,197163.95,465805.77,1
15,TRANSFER,59385.67,C1275373422,59385.67,0,C1704707395,0,0,1
6,TRANSFER,17246,C1034673425,17246,0,C1379589736,0,101717.84,1
19,TRANSFER,143660.11,C1156611770,143660.11,0,C742977582,0,0,1
55,CASH_OUT,167715.53,C710580864,167715.53,0,C349231889,492360.21,660075.73,1
51,CASH_OUT,202887.77,C1064820575,202887.77,0,C26411328,0,202887.77,1
53,TRANSFER,6215.44,C1484456052,6215.44,0,C1913346868,0,0,1
42,TRANSFER,1917497.63,C373557981,1917497.63,0,C114416170,0,0,1
47,CASH_OUT,827921.27,C1304293347,827921.27,0,C957732076,1025081.63,1853002.91,1
74,CASH_OUT,74177.92,C146952243,74177.92,0,C570435842,79018.51,153196.43,1
63,CASH_OUT,148188.84,C198701564,148188.84,0,C492308077,194134.25,342323.08,1
26,CASH_OUT,1646181.09,C441238852,1646181.09,0,C2059240998,220025.2,1866206.29,1
25,CASH_OUT,296333.54,C1938399138,296333.54,0,C257884050,3355664.68,3651998.22,1
25,TRANSFER,44829.81,C589374615,44829.81,0,C1612426642,0,0,1
22,CASH_OUT,379878,C1495269307,379878,0,C475345362,1301414.19,1681292.19,1
13,CASH_OUT,1161495.82,C165094398,1161495.82,0,C1966002811,319036.02,1565123.81,1
33,TRANSFER,1.00E+07,C1439740840,1.99E+07,9887819.06,C875288652,0,0,1
56,TRANSFER,325242.69,C464286204,325242.69,0,C1532660344,0,0,1
65,TRANSFER,126690.14,C498025851,126690.14,0,C892311426,0,0,1
30,CASH_OUT,109401.88,C984153855,109401.88,0,C1806203979,245588.62,354990.5,1
7,CASH_OUT,21571,C452475723,21571,0,C2089016471,30797.41,71140.3,1
16,CASH_OUT,828720.89,C1002446735,828720.89,0,C185805228,9142622.59,1.02E+07,1
30,TRANSFER,236947.25,C1273047168,236947.25,0,C1636242484,0,0,1
69,CASH_OUT,967954.01,C1195032652,967954.01,0,C1367255869,0,967954.01,1
86,CASH_OUT,8931607.89,C849209216,8931607.89,0,C754619416,141515.57,9073123.46,1
69,TRANSFER,967954.01,C2109457516,967954.01,0,C908864570,0,0,1
54,TRANSFER,1350574.58,C919766733,1350574.58,0,C623650025,0,0,1
61,TRANSFER,1735466.52,C182416415,1735466.52,0,C180492809,0,0,1
93,CASH_OUT,175313.96,C1532820276,175313.96,0,C1326115881,2911229.9,3086543.86,1
79,TRANSFER,432254.84,C2026655073,432254.84,0,C524492169,0,0,1
81,TRANSFER,78028.89,C1141684760,78028.89,0,C1203351352,0,0,1
6,CASH_OUT,85354.69,C158801009,85354.69,0,C382431057,11170,10612.55,1
6,TRANSFER,13704,C1735554279,13704,0,C12793273,0,1658746.09,1
45,CASH_OUT,155761.29,C719370249,155761.29,0,C2024978323,192775.45,348536.74,1
65,CASH_OUT,174923.28,C1061805919,174923.28,0,C1217320472,0,174923.28,1
59,TRANSFER,3904257.51,C1648039979,3904257.51,0,C1502171587,0,0,1
25,CASH_OUT,1698263.69,C902520408,1698263.69,0,C1047966944,0,1698263.69,1
7,TRANSFER,5460002.91,C666654362,5460002.91,0,C1726301214,0,0,1
68,CASH_OUT,1858515.57,C355594712,1858515.57,0,C1163824069,887595.71,2746111.29,1
93,TRANSFER,4120.14,C2002472710,4120.14,0,C2023856876,0,0,1
34,TRANSFER,865948.49,C321662798,865948.49,0,C1466511502,0,0,1
38,CASH_OUT,3372,C2002603307,3372,0,C1685866985,456659.44,460031.44,1
12,TRANSFER,1041647.06,C345293642,1041647.06,0,C937194908,0,0,1
25,CASH_OUT,18126.95,C57087263,18126.95,0,C1574807586,0,18126.95,1
58,TRANSFER,3156421.43,C1609180237,3156421.43,0,C1443408255,0,0,1
30,TRANSFER,122235.11,C1279213624,122235.11,0,C2100791242,0,0,1
22,TRANSFER,77773.14,C834571675,77773.14,0,C312865842,0,0,1
74,TRANSFER,85637.08,C1809932675,85637.08,0,C1098977292,0,0,1
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0,C28783325,801913.95,1.02E+07,1
62,CASH_OUT,722380.88,C207317063,722380.88,0,C1419788780,331969.08,1054349.95,1
52,CASH_OUT,128426.58,C742996578,128426.58,0,C11731793,0,128426.58,1
33,TRANSFER,1448630.38,C101899927,1448630.38,0,C679483948,0,0,1
13,CASH_OUT,454859.39,C1274887619,0,0,C2146670328,0,454859.39,1
65,CASH_OUT,126690.14,C1827521206,126690.14,0,C1015650621,353834.29,480524.43,1
83,TRANSFER,286769.07,C1444107396,286769.07,0,C1562027253,0,0,1
4,TRANSFER,2930418.44,C2047521920,2930418.44,0,C449261773,0,0,1
81,CASH_OUT,221936.6,C1587954748,221936.6,0,C1439182488,1811.03,223747.62,1
75,CASH_OUT,755813.12,C127671231,755813.12,0,C974221574,494575.27,1250388.38,1
64,CASH_OUT,17051.69,C1032527042,17051.69,0,C317596259,289129.2,306180.89,1
31,CASH_OUT,378204.02,C1309442409,378204.02,0,C1009459055,0,378204.02,1
81,CASH_OUT,78028.89,C524658055,78028.89,0,C200964845,473519.42,551548.31,1
26,CASH_OUT,369186.87,C1121219802,369186.87,0,C418751321,36224.11,405410.97,1
22,CASH_OUT,77773.14,C598573300,77773.14,0,C2060664104,1853403.61,1931176.75,1
77,CASH_OUT,2149976.69,C1519673706,2149976.69,0,C1396705699,0,2149976.69,1
78,CASH_OUT,2254934.36,C706933703,2254934.36,0,C273430415,364128.61,2619062.97,1
31,TRANSFER,120406.39,C237098657,120406.39,0,C1177827371,0,0,1
35,TRANSFER,454511.73,C1322100754,454511.73,0,C580058151,0,0,1
74,TRANSFER,74177.92,C1294027751,74177.92,0,C1027008059,0,0,1
36,CASH_OUT,1684039.12,C168686866,1684039.12,0,C803116137,3.30E+07,3.46E+07,1
92,CASH_OUT,1461930.03,C1928781788,1461930.03,0,C1636281428,3762496.73,5224426.76,1
50,CASH_OUT,967153.5,C1815828420,967153.5,0,C917661354,183670.2,1150823.7,1
65,CASH_OUT,881811.11,C157136573,881811.11,0,C882992570,141736.75,1023547.85,1
39,TRANSFER,18887,C725825783,18887,0,C236787500,0,0,1
7,CASH_OUT,164,C1173659886,164,0,C1769947269,4068,0,1
16,TRANSFER,121626.82,C185016231,121626.82,0,C1409959,0,0,1
75,CASH_OUT,810039.19,C1922445613,810039.19,0,C461145537,409035.12,1219074.31,1
82,TRANSFER,1534985.07,C1000937208,1534985.07,0,C1880907151,0,0,1
86,TRANSFER,72547.29,C759761137,72547.29,0,C1046167270,0,0,1
51,TRANSFER,567932.31,C710887172,567932.31,0,C2057229481,0,0,1
8,CASH_OUT,29707.86,C515973302,29707.86,0,C170071280,10935,0,1
36,CASH_OUT,819503.92,C510717698,819503.92,0,C1469248112,255585.23,1470226.48,1
71,CASH_OUT,386996.34,C1461649383,386996.34,0,C798055687,512943.11,899939.45,1
40,TRANSFER,2757431.53,C1340596396,2757431.53,0,C487414422,0,0,1
44,CASH_OUT,44571.94,C330892703,44571.94,0,C648682751,11984,0,1
85,TRANSFER,64344.59,C47624520,64344.59,0,C572686074,0,0,1
56,TRANSFER,530733.43,C176579882,530733.43,0,C1049193275,0,0,1
64,TRANSFER,1814483.97,C1198248537,1814483.97,0,C29406343,0,0,1
42,TRANSFER,334276.08,C1374233613,334276.08,0,C443044241,0,0,1
47,CASH_OUT,156011.24,C877302181,156011.24,0,C2044342029,152239.96,308251.2,1
52,CASH_OUT,7484125.12,C99129129,7484125.12,0,C1179262893,62896.23,7547021.36,1
13,TRANSFER,123194.95,C2143112877,79466.45,0,C1755380031,535933.16,263908.84,1
74,CASH_OUT,3284197.88,C198379281,3284197.88,0,C857746237,200942.08,3485139.96,1
3,CASH_OUT,22877,C2126545173,22877,0,C573200870,0,22877,1
50,TRANSFER,112668.54,C994276793,112668.54,0,C670042954,0,0,1
27,CASH_OUT,1218165.88,C807604201,1218165.88,0,C849028719,742564.27,1960730.15,1
91,CASH_OUT,28308.97,C1851254039,28308.97,0,C1151857075,0,28308.97,1
6,TRANSFER,25975.86,C864622150,25975.86,0,C41792607,0,0,1
57,CASH_OUT,354441.19,C633069844,354441.19,0,C1718989078,452296.45,806737.65,1
95,TRANSFER,33676.59,C732111322,33676.59,0,C1140210295,0,0,1
53,TRANSFER,931684.75,C101455775,931684.75,0,C1834538811,0,0,1
9,CASH_OUT,2539898.07,C728718059,2539898.07,0,C1013511446,968,1842864.22,1
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0,C1195589213,162222,1965587.6,1
91,CASH_OUT,921668.95,C1505563519,921668.95,0,C863042157,96395.54,1018064.5,1
65,TRANSFER,403975.39,C2112892697,403975.39,0,C1785871119,0,0,1
88,TRANSFER,337994.64,C425422557,337994.64,0,C1375508405,0,0,1
95,TRANSFER,87999.25,C927181710,87999.25,0,C757947873,0,0,1
49,CASH_OUT,1021129.67,C771564749,1021129.67,0,C2126217921,86245.92,1107375.59,1
71,CASH_OUT,2949339.09,C874465366,2949339.09,0,C1545590429,167663.32,3117002.41,1
72,CASH_OUT,3243092.91,C78395024,3243092.91,0,C1981613973,1299786.59,4542879.5,1
40,CASH_OUT,31930.24,C1222717182,31930.24,0,C515442419,113287.58,145217.82,1
41,CASH_OUT,1783144.33,C229433868,1783144.33,0,C978822470,1793786.8,3576931.13,1
5,CASH_OUT,60726.57,C840095827,60726.57,0,C803116137,1.30E+07,1.31E+07,1
32,CASH_OUT,604933.67,C1085892947,604933.67,0,C1138178950,35839.7,640773.38,1
68,TRANSFER,281743.12,C2139323336,281743.12,0,C1787061281,0,0,1
64,CASH_OUT,436317.49,C1101896788,436317.49,0,C641861955,195948.3,632265.79,1
78,CASH_OUT,1735647.47,C1347258113,1735647.47,0,C169356853,0,1735647.47,1
42,TRANSFER,506867.52,C1345605199,506867.52,0,C759668657,0,0,1
83,CASH_OUT,365099.76,C1936595952,365099.76,0,C1416319101,32745.23,397844.99,1
18,CASH_OUT,508782.2,C576782065,0,0,C2090737806,1082007.65,1590789.85,1
